"Time_Iter","Outer_Iter","Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[nu]"    
          0,           0,        4112,      -6.166777815,      -6.976808821,      -6.976715495,      -11.82049738
          0,           0,        4113,      -6.177406893,      -7.157628168,      -7.109738433,      -11.84229539
          0,           0,        4114,      -6.347706605,      -7.243628732,      -7.176614051,      -11.80064803
          0,           0,        4115,      -6.157262524,      -6.957431578,       -7.00744156,      -11.86811235
          0,           0,        4116,      -6.346366693,      -7.121153793,      -7.138695036,      -11.86229007
          0,           0,        4117,      -6.156143359,      -7.168045527,      -7.199289035,      -11.87634924
          0,           0,        4118,      -6.369027277,      -7.130653207,      -7.140664509,      -11.88769971
          0,           0,        4119,      -6.148219435,      -7.108138953,      -7.159158107,      -11.91055761
          0,           0,        4120,      -6.166580377,      -7.140302934,      -7.180519092,      -11.83430358
          0,           0,        4121,      -6.175372713,      -7.140610231,      -7.139075796,      -11.81550215
          0,           0,        4122,      -6.179830452,        -7.1842319,      -7.161602808,      -11.83132242
          0,           0,        4123,      -6.182459437,      -7.242874004,      -7.187006883,      -11.85748467
          0,           0,        4124,      -6.184351063,      -7.310595218,      -7.228927491,      -11.88511805
          0,           0,        4125,       -6.18599999,      -7.367270331,      -7.257392859,      -11.90494567
          0,           0,        4126,      -6.187415565,      -7.404796967,      -7.275706852,      -11.91532864
          0,           0,        4127,      -6.188529581,       -7.42891637,      -7.292428145,      -11.91735756
          0,           0,        4128,      -6.189356118,      -7.447021956,      -7.310500004,      -11.91460272
          0,           0,        4129,      -6.189951796,      -7.464335652,      -7.328853736,      -11.91375171
          0,           0,        4130,      -6.329045098,      -7.482330114,      -7.346734452,      -11.80011002
          0,           0,        4131,      -6.167823669,      -6.955713783,      -7.010203952,      -11.87197707
          0,           0,        4132,      -6.179910538,      -7.117417592,       -7.11247175,      -11.87648718
          0,           0,        4133,      -6.185087878,      -7.207982006,      -7.170572568,      -11.88260557
          0,           0,        4134,      -6.186952287,      -7.273892855,      -7.216408526,      -11.89717411
          0,           0,        4135,       -6.34378304,      -7.326409684,      -7.237147651,      -11.75471008
          0,           0,        4136,      -6.380792593,      -6.840734619,      -6.902312708,      -11.66021908
          0,           0,        4137,      -6.137582079,      -6.913924717,      -6.939952826,      -11.77159335
          0,           0,        4138,      -6.342668164,      -6.882461666,      -6.889636574,      -11.82555557
          0,           0,        4139,      -6.152569537,      -7.161934879,      -7.164838859,      -11.79465472
          0,           0,        4140,      -6.168302413,      -7.068369674,      -7.077818891,       -11.7543895
          0,           0,        4141,        -6.3388993,      -7.082779385,      -7.063459935,      -11.79976722
          0,           0,        4142,      -6.154605757,      -6.973522503,      -6.977746277,      -11.85399936
          0,           0,        4143,      -6.169403412,      -7.174197064,      -7.171081764,      -11.84722797
          0,           0,        4144,      -6.299774098,      -7.214149703,      -7.177695426,      -11.85597165
          0,           0,        4145,      -6.331419408,      -7.151822668,      -7.141714028,      -11.79343281
          0,           0,        4146,      -6.152412636,      -7.109415281,      -7.099564847,       -11.8420874
          0,           0,        4147,      -6.168982665,       -7.09064996,      -7.084507308,      -11.80606558
          0,           0,        4148,      -6.177138277,      -7.126750368,      -7.112541328,      -11.80834739
          0,           0,        4149,      -6.181132566,      -7.175463084,      -7.145138117,      -11.83630824
          0,           0,        4150,      -6.183461897,      -7.231401929,      -7.175749076,      -11.86675736
          0,           0,        4151,      -6.185094904,      -7.296281627,      -7.227101248,      -11.89049585
          0,           0,        4152,      -6.186638993,      -7.352003041,      -7.269600925,      -11.89974915
          0,           0,        4153,      -6.187936017,       -7.39378082,      -7.301427983,      -11.90133463
          0,           0,        4154,      -6.325744149,      -7.430483694,      -7.331397879,       -11.7859482
          0,           0,        4155,       -6.36307977,      -6.968512207,      -7.017762862,      -11.68700174
          0,           0,        4156,      -6.149690165,      -6.951047947,       -6.99416802,      -11.75710264
          0,           0,        4157,      -6.290934443,      -6.939645776,      -6.943284646,      -11.79520896
          0,           0,        4158,      -6.164991106,      -7.193699818,        -7.1512059,      -11.77670087
          0,           0,        4159,       -6.17502242,       -7.11401188,       -7.08584974,      -11.76106873
          0,           0,        4160,      -6.179714364,      -7.131400054,      -7.079030278,      -11.76702406
          0,           0,        4161,      -6.182372418,      -7.169164559,      -7.093551505,        -11.779845
          0,           0,        4162,      -6.184220866,      -7.211711597,       -7.12077936,      -11.79187115
          0,           0,        4163,      -6.313933801,      -7.247055387,      -7.144222225,      -11.72330247
          0,           0,        4164,      -6.167961128,      -6.971178903,      -6.973885719,      -11.76348951
          0,           0,        4165,      -6.178733159,      -7.109593301,      -7.050438604,       -11.7670774
          0,           0,        4166,       -6.32244899,      -7.183315874,      -7.110198433,      -11.77326581
          0,           0,        4167,      -6.166336751,      -7.053894992,       -7.06167191,       -11.7975222
          0,           0,        4168,       -6.34564496,      -7.184819277,      -7.164519416,      -11.79121993
          0,           0,        4169,      -6.157894472,      -7.089383839,      -7.127300511,      -11.83083276
          0,           0,        4170,      -6.352205521,      -7.124309689,      -7.128153348,       -11.8452531
          0,           0,        4171,      -6.153887084,       -7.14629997,      -7.182413845,      -11.86730302
          0,           0,        4172,      -6.169820339,      -7.139279459,      -7.160536162,      -11.82311425
          0,           0,        4173,      -6.177231166,      -7.148158326,      -7.138235769,      -11.81503818
          0,           0,        4174,      -6.181025095,      -7.186335985,      -7.152306859,      -11.82546901
          0,           0,        4175,      -6.183295098,      -7.238720317,      -7.177004071,      -11.83776636
